cluster_0_name	cluster_1_name	cluster_2_name	cluster_3_name	cluster_4_name	cluster_5_name	cluster_6_name	cluster_7_name
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	General Provisions	Assurances of availability of adequate supplies of chemicals necessary for treatment of water	Indian Tribes		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	General Provisions	Assurances of availability of adequate supplies of chemicals necessary for treatment of water	Appointment of scientific, etc., personnel by Administrator of Environmental Protection Agency for implementation of responsibilities; compensation		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	General Provisions	Assurances of availability of adequate supplies of chemicals necessary for treatment of water	Research, technical assistance, information, training of personnel		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	General Provisions	Assurances of availability of adequate supplies of chemicals necessary for treatment of water			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Emergency Powers	Emergency powers	Supply disruption prevention, detection and response		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Emergency Powers	Emergency powers	Contaminant prevention, detection and response		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Emergency Powers	Emergency powers	Community water system risk and resilience		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Emergency Powers	Emergency powers	Tampering with public water systems		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Emergency Powers	Emergency powers			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Secure geologic storage permitting		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	State ground water protection grants		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	State programs to establish wellhead protection areas		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Sole source aquifer demonstration program		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Regulation of State programs		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Optional demonstration by States relating to oil or natural gas		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Interim regulation of underground injections		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	Enforcement of program		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs	State primary enforcement responsibility		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Protection of Underground Sources of Drinking Water	Regulations for State programs			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Capacity development		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Operator certification		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Monitoring of contaminants		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Prohibition on use of lead pipes, solder, and flux		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Exemptions		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Variances		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Enforcement of drinking water regulations		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	State primary enforcement responsibility		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	Cybersecurity support for public water systems		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage	National drinking water regulations		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Public Water Systems	Coverage			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	SAFETY OF PUBLIC WATER SYSTEMS	Definitions	Definitions			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Employees' health benefits plans			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Authorization of appropriations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	General provisions relating to loan guarantees and loans			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Administration of assistance programs			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Application requirements			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Loans and loan guarantees for initial operation costs			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Financial disclosure			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Training and technical assistance			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Health services for Indians and domestic agricultural migratory and seasonal workers			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Annual report			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Limitation on source of funding for health maintenance organizations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Continued regulation of health maintenance organizations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Restrictive State laws and practices			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations	Definitions			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	HEALTH MAINTENANCE ORGANIZATIONS	Requirements of health maintenance organizations				
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Military and Civilian Partnership for Trauma Readiness Grant Program	Military and civilian partnership for trauma readiness grant program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Service Availability	Authorization of appropriations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Service Availability	Grants to States			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Poison Control	Rule of construction			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Poison Control	Maintenance of the poison control center grant program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Poison Control	Promoting poison control center utilization			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Poison Control	Maintenance of the national toll-free number and other communication capabilities			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Interagency Program for Trauma Research	Establishment of Program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Miscellaneous Programs	Stop, Observe, Ask, and Respond to Health and Wellness Training Program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Miscellaneous Programs	State grants for protection and advocacy services			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Miscellaneous Programs	State grants for projects regarding traumatic brain injury			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Miscellaneous Programs	Residency training programs in emergency medicine			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	Definition			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	Authorization of appropriations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	General provisions			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	Certain agreements			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	Preferences in making grants			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Trauma Centers Operating in Areas Severely Affected by Drug-Related Violence	Grants for certain trauma centers			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Provisions Regarding Parts A and B	Funding			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Provisions Regarding Parts A and B	Definitions			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Report by Secretary			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Technical assistance and provision by Secretary of supplies and services in lieu of grant funds			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Prohibition against certain false statements			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Failure to comply with agreements			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Determination of amount of allotment			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Requirement of submission of application containing certain agreements and assurances			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Restrictions on use of payments			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Requirement of submission to Secretary of trauma plan and certain information			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Requirements with respect to carrying out purpose of allotments			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Requirement of matching funds for fiscal years subsequent to first fiscal year of payments			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	Formula Grants With Respect to Modifications of State Plans	Establishment of program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Authority and Duties of Secretary	Establishment	Competitive grants for trauma centers		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Authority and Duties of Secretary	Establishment	Competitive grants for trauma systems for the improvement of trauma care		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Authority and Duties of Secretary	Establishment	Emergency medical services		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Authority and Duties of Secretary	Establishment	Grants to improve trauma care in rural areas		
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	TRAUMA CARE	General Authority and Duties of Secretary	Establishment			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Penalty for United States, etc., officer or employee coercing or endeavoring to coerce procedure upon beneficiary of Federal program			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Sterilization or abortion			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Prohibition against funding programs using abortion as family planning method			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Voluntary participation by individuals; participation not prerequisite for eligibility or receipt of other services and information			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Grants and contracts			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Informational and educational materials development grants and contracts; authorization of appropriations			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Conduct, etc., of research activities			
THE PUBLIC HEALTH AND WELFARE	PUBLIC HEALTH SERVICE	POPULATION RESEARCH AND VOLUNTARY FAMILY PLANNING PROGRAMS	Formula grants to States for family planning services	Training grants and contracts; authorization of appropriations			
